,0
286,4.383255859375
287,4.388613174438476
288,4.380772899627686
289,4.379636436462403
290,4.3819052009582515
291,4.366564754486084
292,4.373618766784668
293,4.381171543121338
294,4.374277503967285
295,4.381491641998291
296,4.386486141204834
297,4.380669387817383
298,4.38722163772583
299,4.376494373321533
300,4.373783977508545
301,4.376460178375244
302,4.369548198699952
303,4.370314895629883
304,4.375906341552734
305,4.357725379943847
306,4.364784538269043
307,4.368302364349365
308,4.378696063995362
309,4.365446403503418
310,4.365620769500732
311,4.361295204162598
312,4.374114582061767
313,4.365488521575927
314,4.373375438690186
315,4.375726314544678
316,4.366128665924072
317,4.35532666015625
318,4.358210926055908
319,4.367503471374512
320,4.365192237854004
321,4.370356838226319
322,4.367487880706787
323,4.369723335266113
324,4.370868198394775
325,4.356530387878418
326,4.363476333618164
327,4.37601490020752
328,4.365781631469726
329,4.364562118530274
330,4.360371116638183
331,4.36788928604126
332,4.359730792999268
333,4.376361259460449
334,4.375230491638184
335,4.368972763061524
336,4.374622577667236
337,4.366080932617187
338,4.354811580657959
339,4.358494045257569
340,4.354488056182861
341,4.357728965759278
342,4.361080551147461
343,4.356282810211182
344,4.378130161285401
345,4.367351722717285
346,4.373639881134033
347,4.363205303192139
348,4.366811637878418
349,4.354066349029541
350,4.360512031555176
351,4.369831569671631
352,4.372175670623779
353,4.3500817718505855
354,4.355735984802246
355,4.3552299461364745
356,4.371641281127929
357,4.372173946380615
358,4.352305625915528
359,4.36777811050415
360,4.377091373443603
361,4.359530342102051
362,4.360503311157227
363,4.362370155334473
364,4.355344249725341
365,4.360378162384033
366,4.366993064880371
367,4.365912887573242
368,4.357977981567383
369,4.348940353393555
370,4.363004375457764
371,4.360447132110596
372,4.353992183685302
373,4.360067909240723
374,4.359585235595703
375,4.363195617675781
376,4.367257949829102
377,4.363153484344482
378,4.367543937683106
379,4.365771266937256
380,4.362784980773926
381,4.3568828125
382,4.366139934539795
383,4.35893649673462
384,4.365702945709229
385,4.355672481536865
386,4.355346347808838
387,4.367574020385742
388,4.362792964935303
389,4.356761196136475
390,4.367401142120361
391,4.368713928222657
392,4.3705357055664065
393,4.358915016174317
394,4.3514287109375
395,4.346293529510498
396,4.369127815246582
397,4.364414924621582
398,4.359106521606446
399,4.359526287078857
400,4.365518508911133
401,4.3570264549255375
402,4.360831882476806
403,4.3653603973388675
404,4.356302295684815
405,4.355548126220703
406,4.366912506103516
407,4.364934772491455
408,4.371429203033447
409,4.352773185729981
410,4.359939136505127
411,4.3680143699646
412,4.364374160766602
413,4.352302978515625
414,4.357853511810303
415,4.366511161804199
416,4.369594623565674
417,4.351361602783203
418,4.361040100097656
419,4.352678169250488
420,4.3614140815734865
421,4.367381191253662
422,4.3560146141052245
423,4.341906616210937
424,4.3639243049621586
425,4.353817695617676
426,4.358314136505127
427,4.361405815124511
428,4.356645614624023
429,4.361957420349121
430,4.360532035827637
431,4.365148273468018
432,4.354737174987793
433,4.362578128814698
434,4.3565678176879885
435,4.357342708587646
436,4.365184375762939
437,4.356347671508789
438,4.360581684112549
439,4.354423915863037
440,4.3557521362304685
441,4.359018241882324
442,4.365231285095215
443,4.367039897918701
444,4.3636973838806155
445,4.348447067260742
446,4.3651695137023925
447,4.350701599121094
448,4.354132678985596
449,4.354748798370362
450,4.360474674224854
451,4.3558229637145995
452,4.354753879547119
453,4.357958656311035
454,4.354643127441406
455,4.362614532470703
456,4.352277431488037
457,4.360419563293457
458,4.363605743408203
459,4.3643848381042485
460,4.3575698776245115
461,4.3590904769897465
462,4.346643497467041
463,4.354270233154297
464,4.369343570709228
465,4.359588459014892
466,4.351527206420898
467,4.355895309448242
468,4.3594924850463865
469,4.355603771209717
470,4.363414886474609
471,4.354433883666992
472,4.359075710296631
473,4.359851261138916
474,4.3504238624572755
475,4.363237319946289
476,4.348535339355469
477,4.3564222640991215
478,4.365344551086426
479,4.356258445739746
480,4.3549413566589354
481,4.353699653625489
482,4.366282939910889
483,4.365540725708008
484,4.3555592269897465
485,4.359701179504395
486,4.364275768280029
487,4.347992195129395
488,4.349547763824463
489,4.353551815032959
490,4.351241794586182
491,4.3549647102355955
492,4.359046215057373
493,4.360854747772216
494,4.3688517074584965
495,4.358986152648926
496,4.351041217803955
497,4.353446689605713
498,4.355065719604492
499,4.356866107940673
500,4.358488140106201
501,4.351236221313477
502,4.366951236724853
503,4.351089973449707
504,4.354912769317627
505,4.353207527160644
506,4.344794555664063
507,4.347039108276367
508,4.364648490905762
509,4.354583366394043
510,4.357494136810303
511,4.353405361175537
512,4.346696689605713
513,4.3456483039855955
514,4.355043338775634
515,4.367124290466308
516,4.352276103973389
517,4.365709827423096
518,4.346641483306885
519,4.354369365692139
520,4.35805403137207
521,4.368959533691406
522,4.3590142593383785
523,4.359108867645264
524,4.345845844268799
525,4.343312664031982
526,4.358109375
527,4.341388580322266
528,4.360740966796875
529,4.353445880889892
530,4.338241683959961
531,4.358285228729248
532,4.3620479278564455
533,4.356715484619141
534,4.361787647247314
535,4.3468037033081055
536,4.355339393615723
537,4.367005409240723
538,4.360705066680908
539,4.352672676086426
540,4.357798057556153
541,4.356791408538818
542,4.342730625152588
543,4.358062572479248
544,4.349312015533448
545,4.354601963043213
546,4.354713924407959
547,4.3579785423278805
548,4.3509449348449705
549,4.345057598114014
550,4.354734958648682
551,4.351462776184082
552,4.348987449645996
553,4.352617053985596
554,4.353615112304688
555,4.354787826538086
556,4.357621677398682
557,4.361289775848388
558,4.355411964416504
559,4.348843891143799
560,4.356463172912598
561,4.355424026489258
562,4.348801696777344
563,4.353444019317627
564,4.353544254302978
565,4.352508899688721
566,4.348927291870117
567,4.350368595123291
568,4.350632453918457
569,4.349889480590821
570,4.356862617492676
571,4.358447620391845
572,4.352055011749267
573,4.3455610275268555
574,4.3449961318969725
575,4.35078311920166
576,4.359022480010986
577,4.353834770202637
578,4.351706623077392
579,4.346331073760986
580,4.358838596343994
581,4.352285503387451
582,4.337393665313721
583,4.351318244934082
584,4.3454565315246585
585,4.357975269317627
586,4.341586658477783
587,4.355800029754639
588,4.356912715911865
589,4.35759118270874
590,4.357865695953369
591,4.346217113494873
592,4.346368556976318
593,4.35230057144165
594,4.357490333557129
595,4.341811191558838
596,4.355986728668213
597,4.349702968597412
598,4.348446281433105
599,4.350091979980469
600,4.347995948791504
601,4.3484536819458
602,4.355447444915772
603,4.3458042945861814
604,4.354045875549317
605,4.360181758880615
606,4.347605293273926
607,4.349969814300537
608,4.340491645812988
609,4.35292610168457
610,4.345759162902832
611,4.3519442176818846
612,4.341334976196289
613,4.343243614196777
614,4.353108154296875
615,4.351372032165528
616,4.338160053253174
617,4.358856735229492
618,4.354178581237793
619,4.354576541900634
620,4.349810371398926
621,4.345070922851563
622,4.362999538421631
623,4.355674011230469
624,4.354648773193359
625,4.342600078582763
626,4.332093006134033
627,4.352921371459961
628,4.355432094573975
629,4.346828460693359
630,4.352750720977784
631,4.332314376831055
632,4.3390225982666015
633,4.349041839599609
634,4.365676792144775
635,4.348827262878418
636,4.346295379638672
637,4.348271133422852
638,4.35922278213501
639,4.345513435363769
640,4.355226947784423
641,4.337214256286621
642,4.342288520812988
643,4.35828744506836
644,4.337587409973144
645,4.359317481994629
646,4.355882755279541
647,4.347272315979004
648,4.3469014129638675
649,4.344386478424072
650,4.356076263427735
651,4.347364112854004
652,4.351323852539062
653,4.337007354736328
654,4.334758335113525
655,4.349415016174317
656,4.330325504302978
657,4.360763801574707
658,4.3580792503356935
659,4.352136096954346
660,4.34190058517456
661,4.344107955932617
662,4.3460876083374025
663,4.353959808349609
664,4.349960510253906
665,4.343285099029541
666,4.357342338562011
667,4.345587947845459
668,4.344782726287842
669,4.353482322692871
670,4.346439479827881
671,4.339407665252685
672,4.3491338386535645
673,4.336057266235351
674,4.345989921569824
675,4.341818943023681
676,4.34669365310669
677,4.365632484436035
678,4.350669998168946
679,4.356846813201904
680,4.338832145690918
681,4.351531196594238
682,4.347488933563232
683,4.3518655128479
684,4.3513924026489255
685,4.333744529724121
686,4.350128211975098
687,4.33558555984497
688,4.34090054321289
689,4.349997127532959
690,4.350526756286621
691,4.336973625183106
692,4.35227465057373
693,4.340184219360352
694,4.348627861022949
695,4.344576114654541
696,4.349995769500732
697,4.352957653045654
698,4.345710456848145
699,4.340970634460449
700,4.336440460205078
701,4.34558364868164
702,4.3524721946716305
703,4.336987201690674
704,4.352382091522217
705,4.351262111663818
706,4.341941078186035
707,4.339407447814941
708,4.347845527648926
709,4.347625392913819
710,4.3535513458251955
711,4.345848758697509
712,4.343025505065918
713,4.351595035552979
714,4.345424446105957
715,4.3513353729248045
716,4.34896008682251
717,4.343200611114502
718,4.343469848632813
719,4.334396724700928
720,4.3500285148620605
721,4.342858882904053
722,4.337116039276123
723,4.338768321990967
724,4.353580001831054
725,4.339305355072021
726,4.346379024505615
727,4.350993865966797
728,4.350735511779785
729,4.339989574432373
730,4.336253944396972
731,4.349897602081299
732,4.3367331581115725
733,4.346028625488281
734,4.3352347869873045
735,4.354035404205322
736,4.347699333190918
737,4.342488456726074
738,4.348633975982666
739,4.338030002593994
740,4.3400615692138675
741,4.338929836273193
742,4.333179347991943
743,4.34417032623291
744,4.348070899963379
745,4.3510530624389645
746,4.3481801338195805
747,4.340898715972901
748,4.347569450378418
749,4.351886993408203
750,4.344913516998291
751,4.348905826568603
752,4.342389617919922
753,4.341568416595459
754,4.346098808288574
755,4.3405169525146485
756,4.340703620910644
757,4.350715396881103
758,4.34170527267456
759,4.345490581512451
760,4.34248656463623
761,4.340907386779785
762,4.353103210449219
763,4.339327560424804
764,4.3600811080932615
765,4.342268688201904
766,4.35549564743042
767,4.341543899536132
768,4.3458685913085935
769,4.330657886505127
770,4.3440626564025875
771,4.349044044494629
772,4.339595378875733
773,4.350846981048584
774,4.346612373352051
775,4.337323875427246
776,4.347717487335205
777,4.329340263366699
778,4.350554534912109
779,4.3433553504943845
780,4.350892627716065
781,4.335697135925293
782,4.346641250610352
783,4.349075038909912
784,4.348490097045898
785,4.335869613647461
786,4.34601545715332
787,4.332754173278809
788,4.344372406005859
789,4.347264259338379
790,4.341610168457032
791,4.348428852081299
792,4.338562244415283
793,4.33680859375
794,4.340759613037109
795,4.34041124343872
796,4.344367668151856
797,4.340885269165039
798,4.349555606842041
799,4.340659084320069
800,4.334209167480469
801,4.349169982910157
802,4.330721057891846
803,4.353623706817627
804,4.344707096099854
805,4.341302814483643
806,4.342467926025391
807,4.337801139831543
808,4.337123714447022
809,4.347288799285889
810,4.331793350219726
811,4.3420945816040035
812,4.3551636352539065
813,4.339828594207764
814,4.33843090057373
815,4.34396773147583
816,4.349452987670898
817,4.342024238586426
818,4.33197244644165
819,4.343499130249024
820,4.343048858642578
821,4.34233362197876
822,4.340050682067871
823,4.329147186279297
824,4.344596988677979
825,4.347584053039551
826,4.344323371887207
827,4.345453601837158
828,4.331971767425537
829,4.337826694488525
830,4.344748882293701
831,4.349413627624512
832,4.345148830413819
833,4.340635112762451
834,4.3402662734985356
835,4.345995483398437
836,4.343801502227783
837,4.322445564270019
838,4.342138607025147
839,4.340909008026123
840,4.341904533386231
841,4.340982913970947
842,4.3474998359680175
843,4.3483966484069825
844,4.34117798614502
845,4.333628608703613
846,4.344421787261963
847,4.328770000457764
848,4.32965531539917
849,4.341093078613281
850,4.346763317108154
851,4.337690189361572
852,4.342298812866211
853,4.339390434265137
854,4.339133941650391
855,4.335121311187744
856,4.340978118896484
857,4.340666458129883
858,4.3393773765563965
859,4.331032512664795
860,4.333807136535644
861,4.334919506072998
862,4.3382782516479494
863,4.338187767028809
864,4.334345546722412
865,4.356095500946045
866,4.3434674949645995
867,4.3371127967834475
868,4.345433994293213
869,4.331719047546387
870,4.337030094146728
871,4.342576400756836
872,4.330821235656738
873,4.343427024841309
874,4.336029384613037
875,4.356437915802002
876,4.347926040649414
877,4.336597358703613
878,4.3272067756652834
879,4.344535621643066
880,4.337120609283447
881,4.338896732330323
882,4.339974327087402
883,4.3494110107421875
884,4.339739036560059
885,4.340559589385986
886,4.32086584854126
887,4.343129611968994
888,4.349364486694336
889,4.335348258972168
890,4.33274031829834
891,4.333887210845948
892,4.340602401733398
893,4.338103992462158
894,4.343132881164551
895,4.340147281646728
896,4.345769603729248
897,4.337120304107666
898,4.332256450653076
899,4.337635761260986
900,4.341241207122803
901,4.328097206115722
902,4.328711227416992
903,4.3379538688659665
904,4.345413764953613
905,4.341694446563721
906,4.336998603820801
907,4.3335983772277835
908,4.3380383796691895
909,4.3459896545410155
910,4.330567268371582
911,4.332972160339356
912,4.345243621826172
913,4.32907523727417
914,4.339914615631104
915,4.340057388305664
916,4.326697692871094
917,4.347604099273681
918,4.338401355743408
919,4.3423804054260255
920,4.332369667053222
921,4.332898162841797
922,4.332647521972656
923,4.34301522064209
924,4.335749351501465
925,4.341583568572998
926,4.331318138122558
927,4.336378921508789
928,4.335393398284912
929,4.34689900970459
930,4.343637958526611
931,4.328801326751709
932,4.340332572937012
933,4.348705432891846
934,4.3399378852844235
935,4.338681297302246
936,4.337096481323242
937,4.329021492004395
938,4.3406618309021
939,4.336554904937744
940,4.333921672821045
941,4.340273471832275
942,4.3284358825683595
943,4.347355937957763
944,4.33889909362793
945,4.346412158966064
946,4.334684261322021
947,4.33497359085083
948,4.341417247772217
949,4.330572471618653
950,4.3349365196228025
951,4.321627571105957
952,4.323284484863281
953,4.338383167266846
954,4.327129333496094
955,4.334370937347412
956,4.346998680114746
957,4.333745426177979
958,4.341019016265869
959,4.350305244445801
960,4.3428232307434085
961,4.344476596832275
962,4.32802965927124
963,4.342634666442871
964,4.326168502807617
965,4.339815216064453
966,4.342403816223144
967,4.337668479919434
968,4.336486499786377
969,4.333144954681396
970,4.346892990112305
971,4.334827419281006
972,4.328463329315186
973,4.331615085601807
974,4.337965892791748
975,4.330284355163574
976,4.343248817443848
977,4.330592998504638
978,4.330901710510254
979,4.336372917175293
980,4.333761463165283
981,4.342067874908447
982,4.332943859100342
983,4.335912208557129
984,4.339275032043457
985,4.33550411605835
986,4.328634098052978
987,4.3282065658569335
988,4.344520221710205
989,4.321093002319336
990,4.341378803253174
991,4.338278297424316
992,4.335684062957764
993,4.338227947235107
994,4.334906993865967
995,4.334909801483154
996,4.3364428100585934
997,4.331547821044922
998,4.328984107971191
999,4.339349082946777
